ID	Individual	sex	genus	species	size	flight	node	ProcCoord1	ProcCoord2	ProcCoord3	ProcCoord4	ProcCoord5	ProcCoord6	ProcCoord7	ProcCoord8	ProcCoord9	ProcCoord10	ProcCoord11	ProcCoord12	ProcCoord13	ProcCoord14	ProcCoord15	ProcCoord16	ProcCoord17	ProcCoord18	ProcCoord19	ProcCoord20	ProcCoord21	ProcCoord22	ProcCoord23	ProcCoord24	ProcCoord25	ProcCoord26	ProcCoord27	ProcCoord28	ProcCoord29	ProcCoord30	ProcCoord31	ProcCoord32	ProcCoord33	ProcCoord34	ProcCoord35	ProcCoord36	ProcCoord37	ProcCoord38	ProcCoord39	ProcCoord40	ProcCoord41	ProcCoord42	ProcCoord43	ProcCoord44	ProcCoord45	ProcCoord46	ProcCoord47	ProcCoord48	ProcCoord49	ProcCoord50	ProcCoord51	ProcCoord52	ProcCoord53	ProcCoord54	ProcCoord55	ProcCoord56	ProcCoord57	ProcCoord58	ProcCoord59	ProcCoord60	ProcCoord61	ProcCoord62	ProcCoord63	ProcCoord64	ProcCoord65	ProcCoord66	ProcCoord67	ProcCoord68	ProcCoord69	ProcCoord70	ProcCoord71	ProcCoord72	ProcCoord73	ProcCoord74	ProcCoord75	ProcCoord76	ProcCoord77	ProcCoord78	ProcCoord79	ProcCoord80	ProcCoord81	ProcCoord82	ProcCoord83	ProcCoord84	ProcCoord85	ProcCoord86	ProcCoord87	ProcCoord88
684	PB13-0796	M	Morpho	achilles	16.51529	under	8	-0.1534142	0.1328672	-0.1658228	0.113247	-0.1581873	0.0880704	-0.1450677	0.0528611	-0.1316313	0.0100127	-0.1235096	-0.03421	-0.1135196	-0.0792793	-0.0894677	-0.1174699	-0.0774283	0.1395565	0.0641263	0.0739102	0.0577148	0.0741849	0.0212603	0.0674992	-0.0021662	0.0482037	0.0477	0.0038966	0.1087859	-0.0371837	0.1908251	-0.0819602	0.1976978	-0.0755812	0.1939379	-0.0907886	-0.1639603	0.1065342	-0.1515503	0.0769143	-0.1396408	0.041706	-0.1247683	-0.0069006	-0.1165688	-0.0590488	-0.1017504	-0.1078982	-0.1136626	0.1485276	-0.0751766	0.1507871	-0.0343097	0.1451687	0.0065351	0.1323289	0.0444026	0.1105402	0.078838	0.0831491	0.111198	0.0533718	0.1416699	0.0211392	0.1677291	-0.014162	0.1891382	-0.0494955	-0.060872	-0.1276071	-0.0337882	-0.1241171	-0.0078654	-0.120372	0.0176101	-0.1154966	0.0430951	-0.1114092	0.0688434	-0.1086569	0.094708	-0.1065743	0.1205617	-0.1047585	0.1460685	-0.1026011	0.1716819	-0.0989059
685	PB13-0797	M	Morpho	achilles	15.2149	under	8	-0.1504156	0.1406602	-0.1654222	0.1218219	-0.1629472	0.0911427	-0.149557	0.0551807	-0.134564	0.0177415	-0.1218766	-0.0297606	-0.1120452	-0.0790451	-0.0867059	-0.1208703	-0.0771233	0.1377958	0.0648536	0.0707103	0.0607039	0.0713786	0.0257127	0.0636019	0.0031616	0.0459411	0.042166	0.0036798	0.0994065	-0.034105	0.1887876	-0.0790262	0.1990394	-0.0734304	0.1924095	-0.0888175	-0.1648377	0.1067196	-0.1555298	0.0750174	-0.1398404	0.0407777	-0.121834	-0.0066138	-0.1135816	-0.0585276	-0.1003702	-0.1074461	-0.1138006	0.1504238	-0.0747125	0.1493284	-0.0345534	0.1414803	0.0047018	0.127039	0.0417103	0.1062103	0.0769604	0.0808028	0.1098282	0.0517423	0.1402662	0.0202118	0.1690856	-0.0126743	0.1910741	-0.048315	-0.0603996	-0.1306906	-0.0324293	-0.1281988	-0.006208	-0.1244766	0.0192477	-0.1188353	0.0444398	-0.1135347	0.0697718	-0.1086291	0.0954725	-0.1053876	0.1211776	-0.1026029	0.1466905	-0.101055	0.1720866	-0.0973652
686	PB13-0798	M	Morpho	achilles	14.81348	under	8	-0.152652	0.1349809	-0.1626599	0.114208	-0.1596364	0.0809352	-0.1472855	0.0515287	-0.133978	0.0151696	-0.1243398	-0.0303396	-0.1186392	-0.0728608	-0.0982131	-0.1140374	-0.0742855	0.1370885	0.0646466	0.0703548	0.0592346	0.0707652	0.023006	0.0659748	-0.0044872	0.0474791	0.0441055	0.0043675	0.102908	-0.0340003	0.1920827	-0.0808762	0.2042354	-0.0761807	0.1976284	-0.0897932	-0.1618126	0.1077359	-0.1551303	0.0755209	-0.1394593	0.0416628	-0.1226766	-0.0063779	-0.1163795	-0.0586985	-0.1055132	-0.1093224	-0.1126682	0.1480719	-0.074178	0.1491528	-0.0339984	0.1411935	0.0049379	0.1260702	0.042615	0.1065396	0.0789047	0.0822028	0.1128988	0.0537434	0.1440217	0.0217872	0.1716299	-0.0126238	0.1947733	-0.0480641	-0.0611401	-0.1279146	-0.033843	-0.1254796	-0.0076655	-0.1220826	0.0178829	-0.1168603	0.0433783	-0.1125616	0.0688511	-0.1076227	0.0945898	-0.1035868	0.1204929	-0.1008374	0.1461137	-0.0991007	0.1717042	-0.0973118
687	PB13-0800	M	Morpho	achilles	15.59524	under	8	-0.1517597	0.1349209	-0.1607781	0.1140394	-0.1546718	0.0823816	-0.1430626	0.0482766	-0.1332852	0.0092421	-0.1279732	-0.0342096	-0.1217014	-0.0793564	-0.100182	-0.1143268	-0.0714145	0.1384464	0.0641832	0.0727619	0.0591471	0.0736457	0.0288671	0.0661218	0.0055948	0.0458881	0.0524021	0.0002804	0.1064226	-0.0358859	0.192548	-0.0782395	0.2025947	-0.0723193	0.1961449	-0.0884037	-0.1589294	0.107797	-0.1506689	0.0774586	-0.1386405	0.0423361	-0.1267593	-0.0070889	-0.121634	-0.0597187	-0.1072034	-0.1108799	-0.1151232	0.1502567	-0.0762062	0.1503224	-0.0357314	0.1428592	0.0037707	0.1282994	0.0414343	0.1080614	0.0772224	0.0829245	0.111165	0.0547547	0.1431133	0.0233239	0.1702022	-0.0118393	0.1931163	-0.0470855	-0.0627134	-0.1298473	-0.0349192	-0.1263945	-0.0086737	-0.1230068	0.0168214	-0.1170787	0.0420226	-0.1114665	0.0675378	-0.1067609	0.0934088	-0.1034549	0.1193369	-0.1014474	0.1448154	-0.0995318	0.1701594	-0.0960567
688	PB13-0801	M	Morpho	achilles	15.83403	under	8	-0.1513316	0.1407796	-0.1641608	0.1186171	-0.1583198	0.0840856	-0.143222	0.0489578	-0.134312	0.0088513	-0.1294336	-0.037102	-0.1189858	-0.0836568	-0.0963852	-0.1214415	-0.0648144	0.138288	0.0690038	0.0687924	0.0650855	0.0687303	0.0234515	0.0648866	0.0002694	0.0463299	0.0478366	0.0036596	0.1005936	-0.0314168	0.18893	-0.0784066	0.1986491	-0.0722635	0.1936412	-0.0878674	-0.1625173	0.106632	-0.1522134	0.075966	-0.1370148	0.0423341	-0.1273371	-0.0072749	-0.1218313	-0.0606065	-0.1067505	-0.1112774	-0.1139717	0.1512864	-0.0742897	0.152324	-0.0337851	0.1435681	0.0056923	0.1287447	0.0429061	0.1076415	0.0781096	0.081887	0.1113204	0.0531251	0.1425061	0.0217563	0.1703762	-0.0123419	0.1923987	-0.0483409	-0.0610713	-0.1323386	-0.0330584	-0.1267893	-0.0074002	-0.1208763	0.0178244	-0.1151412	0.043059	-0.1098977	0.0685665	-0.1050146	0.094525	-0.1019121	0.1204704	-0.0998968	0.1459119	-0.098333	0.1710788	-0.0950476
689	PB13-0802	M	Morpho	achilles	15.22698	under	8	-0.1465529	0.1423737	-0.1630194	0.120048	-0.1622526	0.0858473	-0.1488359	0.0513257	-0.1336147	0.0117896	-0.1243889	-0.0349451	-0.1141367	-0.0784585	-0.0919937	-0.1178272	-0.0736852	0.1405932	0.0655389	0.0697864	0.0573588	0.0704242	0.0242557	0.0610155	0.0032523	0.0423823	0.0511794	0.0005303	0.1050049	-0.0350887	0.1895514	-0.0780436	0.2012018	-0.07228	0.1925193	-0.0864908	-0.1631204	0.1072231	-0.15636	0.0749578	-0.1410152	0.0407614	-0.1249917	-0.0069796	-0.1160051	-0.0589051	-0.1027274	-0.108099	-0.1140732	0.1510196	-0.0747988	0.1499586	-0.0344375	0.1426721	0.0059945	0.1301451	0.0437875	0.1088082	0.0779088	0.0813764	0.1104029	0.0521793	0.1417391	0.020987	0.1688847	-0.0134056	0.1928695	-0.0477787	-0.0622351	-0.1305603	-0.0340168	-0.1289971	-0.007715	-0.1229911	0.0176844	-0.1174667	0.0428192	-0.1117804	0.0682126	-0.1067936	0.0939428	-0.1026795	0.1199324	-0.1009392	0.1454213	-0.0992504	0.1705143	-0.0964445
690	PB13-0803	M	Morpho	achilles	15.42437	under	8	-0.1433663	0.1444014	-0.162808	0.1203278	-0.1594559	0.0897644	-0.146837	0.0546587	-0.1319214	0.0142867	-0.1240753	-0.0329655	-0.1170179	-0.0810508	-0.0953882	-0.1205065	-0.0751529	0.1372063	0.0623529	0.0708645	0.0584745	0.0713854	0.0230191	0.0650794	-0.0008618	0.0475267	0.0453437	0.004949	0.1025611	-0.0317236	0.1917392	-0.0773231	0.201649	-0.0718492	0.1966286	-0.0880394	-0.1618091	0.1074838	-0.1537208	0.0761977	-0.1394259	0.0414904	-0.1240793	-0.006645	-0.1177412	-0.0589783	-0.106826	-0.110475	-0.1136927	0.1475613	-0.074858	0.1457871	-0.0352031	0.1375408	0.0049248	0.1264841	0.0422007	0.1056963	0.0771002	0.0799493	0.1107866	0.0520838	0.14273	0.0212434	0.1702127	-0.0131243	0.1939572	-0.0479078	-0.0618076	-0.1330567	-0.0332999	-0.1281185	-0.007228	-0.1235133	0.0183188	-0.1184882	0.0435915	-0.1131069	0.0689245	-0.1077749	0.094555	-0.1034338	0.1203622	-0.1001557	0.1459145	-0.0982719	0.1712295	-0.0954599
691	PB13-0804	M	Morpho	achilles	15.55352	under	8	-0.1489145	0.1403463	-0.1608197	0.1175028	-0.1556458	0.0846633	-0.143804	0.0491509	-0.1303622	0.0113518	-0.1207244	-0.0356793	-0.1157912	-0.0824719	-0.1000459	-0.1265838	-0.0703409	0.1400521	0.065399	0.0719353	0.0604895	0.0728407	0.0272138	0.0652373	0.0044178	0.0474534	0.0462401	0.0021722	0.0995358	-0.0335198	0.1891118	-0.075387	0.1989239	-0.0703506	0.1929042	-0.0849828	-0.1595406	0.1072865	-0.152189	0.0766431	-0.1369756	0.0423211	-0.1218794	-0.006622	-0.1159651	-0.0590506	-0.1107362	-0.1102422	-0.1153895	0.1534651	-0.0752835	0.1537655	-0.0342276	0.1460823	0.0057775	0.1312705	0.0438076	0.1102409	0.078448	0.0827705	0.11055	0.0526897	0.1410263	0.0208713	0.1688862	-0.0129665	0.1918806	-0.0482662	-0.0654538	-0.1414924	-0.0341254	-0.1351823	-0.0075644	-0.1281962	0.0176536	-0.1209437	0.0423042	-0.1136537	0.0672379	-0.1072658	0.0925509	-0.1016491	0.1183589	-0.0977625	0.144	-0.0952716	0.1690614	-0.0925723
692	PB13-0805	M	Morpho	achilles	15.39026	under	8	-0.1539765	0.1334781	-0.1624866	0.1150165	-0.1582673	0.0852377	-0.143446	0.0532627	-0.1303595	0.0144985	-0.124512	-0.0301252	-0.1206677	-0.0773292	-0.0982469	-0.1191225	-0.0808951	0.1367437	0.065057	0.0719176	0.0603001	0.0722654	0.0246342	0.0647324	0.0048904	0.0478933	0.0483877	0.0028553	0.1047539	-0.0344525	0.191814	-0.0803645	0.2033034	-0.0746873	0.1970956	-0.0907377	-0.1628525	0.1074865	-0.152379	0.0768165	-0.1362854	0.0429678	-0.1223382	-0.0064424	-0.1202826	-0.0592546	-0.1068403	-0.110539	-0.1137857	0.1472767	-0.075545	0.1478043	-0.0350846	0.1421103	0.0048087	0.1283805	0.0421815	0.1074059	0.0778343	0.0820322	0.1112958	0.0530992	0.1422847	0.0211875	0.1698257	-0.0133675	0.1919476	-0.0487598	-0.0617823	-0.1315456	-0.0339415	-0.1252525	-0.0081643	-0.1199686	0.0173065	-0.1148111	0.0427943	-0.1100712	0.0686195	-0.1063279	0.0946528	-0.1037656	0.1206211	-0.1018711	0.1460823	-0.0997238	0.1716481	-0.0959493
693	PB13-0806	M	Morpho	achilles	14.69903	under	8	-0.1572199	0.1310669	-0.165026	0.1136526	-0.158942	0.0851038	-0.1459561	0.0544138	-0.1343432	0.0186418	-0.1256115	-0.0302296	-0.116744	-0.0739426	-0.0969626	-0.1119152	-0.084957	0.1370952	0.0683744	0.0680042	0.0632784	0.069368	0.0318491	0.0629393	0.0079	0.0472718	0.0510597	0.0068765	0.1050017	-0.0312189	0.1919188	-0.0799127	0.2033104	-0.0765756	0.1964058	-0.0909278	-0.1649079	0.1073774	-0.1532491	0.0769666	-0.1382364	0.0427981	-0.1243333	-0.0063453	-0.1177848	-0.058931	-0.102654	-0.1076721	-0.1138251	0.147782	-0.075871	0.1478259	-0.0360069	0.1399892	0.0030659	0.1257236	0.0406765	0.1062478	0.0770104	0.0820553	0.1104935	0.0532044	0.1418346	0.0216747	0.1691273	-0.0128657	0.1924225	-0.0477131	-0.0615576	-0.1275044	-0.0341932	-0.1241556	-0.0081173	-0.1210011	0.0176519	-0.117114	0.0431592	-0.1124869	0.0687823	-0.1081877	0.094596	-0.1047031	0.1205251	-0.1027558	0.1461426	-0.1013181	0.1719133	-0.0986024
694	PB13-0807	M	Morpho	achilles	14.96955	under	8	-0.1436543	0.1455623	-0.1617864	0.1240247	-0.1591475	0.0895621	-0.1455044	0.0542819	-0.1336443	0.0146211	-0.1246048	-0.0339256	-0.1148615	-0.0789858	-0.0919836	-0.1177538	-0.0733142	0.1379533	0.0613852	0.0710082	0.0582523	0.0707987	0.0246947	0.062018	-0.0012095	0.0439225	0.0433554	0.0025033	0.1009345	-0.0352965	0.1899353	-0.0760279	0.20102	-0.0707681	0.1948341	-0.084755	-0.1608555	0.1071264	-0.1526814	0.0763744	-0.1376443	0.0423005	-0.1260464	-0.0072222	-0.1181712	-0.0594992	-0.1030128	-0.1088744	-0.1150738	0.1517393	-0.0757776	0.1493572	-0.0360276	0.1401012	0.0028303	0.1254093	0.0397344	0.1050132	0.0758063	0.0811812	0.1097652	0.0533722	0.1412697	0.0222882	0.1692426	-0.0115143	0.1923532	-0.0465168	-0.0608216	-0.1294094	-0.0331888	-0.129659	-0.0064278	-0.1266517	0.019593	-0.12226	0.0451571	-0.1170411	0.0704104	-0.1112401	0.0957374	-0.1063717	0.1212695	-0.1027643	0.1464641	-0.0993063	0.1713946	-0.0946758
695	PB13-0808	F	Morpho	achilles	18.44786	under	8	-0.1506745	0.1456996	-0.1652056	0.1221033	-0.1603539	0.0906101	-0.1461687	0.0533401	-0.1341721	0.0110486	-0.1226413	-0.0361545	-0.1146682	-0.0831204	-0.0933278	-0.1218685	-0.0762777	0.1399655	0.0704834	0.0660123	0.0651499	0.0661188	0.0291179	0.0625354	-0.0013682	0.0462622	0.0461605	0.0018634	0.1041114	-0.0359634	0.1918026	-0.0781901	0.2012043	-0.0738593	0.1933713	-0.0876922	-0.1635933	0.1069427	-0.1531143	0.0763485	-0.1378026	0.0423033	-0.1240901	-0.0071394	-0.1155188	-0.0591055	-0.1049212	-0.1097834	-0.1150247	0.1524259	-0.0755915	0.1495589	-0.035934	0.1395736	0.0032057	0.1254197	0.0407783	0.1057389	0.0765105	0.0807982	0.1099583	0.0521186	0.1407667	0.020301	0.1682677	-0.0137912	0.1914533	-0.0484778	-0.0615372	-0.1320607	-0.0335375	-0.1277618	-0.0074318	-0.1226279	0.0175997	-0.1155001	0.0426525	-0.1093964	0.0680252	-0.1034976	0.0941889	-0.0998261	0.1204687	-0.0980805	0.1461871	-0.0974532	0.1714909	-0.0957384
696	PB13-0809	M	Morpho	polyphemus	15.70913	under	3	-0.1561726	0.1390127	-0.1667985	0.1219216	-0.1620455	0.0866427	-0.1396975	0.0544061	-0.125152	0.0136375	-0.1219225	-0.0333284	-0.1149525	-0.0826221	-0.0850663	-0.120435	-0.0828942	0.1386081	0.0504307	0.077375	0.0435947	0.0775294	0.0270574	0.0649771	-0.0013596	0.0441418	0.0386082	0.0001734	0.0906574	-0.0341592	0.1930972	-0.0869471	0.2035665	-0.0819284	0.1966865	-0.0961195	-0.1672306	0.1055962	-0.1522621	0.0746647	-0.1303524	0.0436184	-0.1179175	-0.0071844	-0.1158594	-0.0601825	-0.099709	-0.1096961	-0.1146907	0.1531642	-0.074664	0.1534535	-0.03348	0.1456651	0.0061985	0.1296724	0.0421936	0.1063283	0.0760949	0.0791308	0.1084321	0.0497557	0.1398748	0.0191121	0.1681863	-0.0142152	0.1916091	-0.0485071	-0.0580655	-0.1231898	-0.0321614	-0.1192042	-0.0062425	-0.1148996	0.0197053	-0.1118017	0.0454578	-0.1088864	0.071368	-0.1061963	0.0973965	-0.1048629	0.1233314	-0.1052954	0.1492133	-0.1054965	0.1759364	-0.1034289
697	PB13-0810	M	Morpho	polyphemus	16.20586	under	3	-0.1330812	0.1494867	-0.1586959	0.1304146	-0.1608165	0.0969959	-0.1412936	0.0623815	-0.1284661	0.0175973	-0.1213028	-0.0380596	-0.1084452	-0.090739	-0.0734367	-0.1271399	-0.0797467	0.1398995	0.0402389	0.0818244	0.0324602	0.0833859	0.0124314	0.0707201	-0.0174275	0.0458267	0.0207364	0.0043975	0.0902372	-0.0339269	0.1919037	-0.079211	0.2007404	-0.076021	0.1951667	-0.0896078	-0.1657314	0.107206	-0.1491087	0.0758803	-0.1322731	0.0425316	-0.1222128	-0.0075446	-0.1161668	-0.0607553	-0.0972889	-0.1092531	-0.1121006	0.1549485	-0.071478	0.1545962	-0.0301761	0.145298	0.0064952	0.124985	0.0408401	0.1008033	0.0752858	0.0749223	0.1090224	0.0474481	0.1396813	0.0161801	0.1676964	-0.0169999	0.1902738	-0.051159	-0.05671	-0.1307838	-0.0291814	-0.1296697	-0.0031446	-0.1252074	0.0225532	-0.1212933	0.048133	-0.1169802	0.0738059	-0.1128555	0.099519	-0.1087318	0.1252015	-0.1050662	0.150372	-0.1010546	0.1754899	-0.0956699
698	PB13-0811	M	Morpho	polyphemus	16.17325	under	3	-0.1474589	0.1427991	-0.162273	0.1265237	-0.1627679	0.098774	-0.1406723	0.0683385	-0.1253421	0.0235165	-0.1204489	-0.0348019	-0.1099381	-0.0859999	-0.0722989	-0.1252907	-0.0763994	0.138243	0.0326342	0.0849956	0.0297168	0.0831008	0.0160464	0.0699071	-0.0082794	0.0453858	0.0348286	0.0018143	0.0998013	-0.0382595	0.1940467	-0.0822651	0.202747	-0.0765472	0.1964331	-0.0911385	-0.1652123	0.1070511	-0.1479561	0.0778004	-0.128458	0.0445544	-0.1186229	-0.0067489	-0.1125575	-0.0593345	-0.0985601	-0.1090354	-0.1137053	0.1521973	-0.0737868	0.1531696	-0.0332959	0.1431935	0.0044227	0.1250464	0.0390177	0.1011698	0.0728267	0.0745068	0.1058898	0.0463342	0.1377248	0.0165047	0.166791	-0.0158394	0.189737	-0.0499586	-0.0579702	-0.1292324	-0.0306659	-0.1283514	-0.0044386	-0.1249392	0.0213633	-0.1209898	0.0469343	-0.1168102	0.0726575	-0.1130747	0.0984508	-0.1093492	0.1242085	-0.1060959	0.149645	-0.102802	0.1751853	-0.0980622
699	PB13-0812	M	Morpho	polyphemus	16.42518	under	3	-0.1523024	0.1385025	-0.1651057	0.1237196	-0.1607283	0.0944729	-0.1399921	0.0640173	-0.1279031	0.0206382	-0.1219721	-0.0294434	-0.1137173	-0.082291	-0.0785423	-0.121202	-0.07399	0.1377158	0.0458604	0.0775623	0.0425686	0.0758335	0.0161111	0.0650256	-0.0091287	0.0429704	0.0354507	0.0008654	0.1031125	-0.0385147	0.1936373	-0.0835418	0.2014728	-0.077943	0.1962702	-0.0921928	-0.165037	0.106294	-0.1490596	0.0777393	-0.1309089	0.0436356	-0.1200122	-0.007077	-0.1162411	-0.0601942	-0.0960553	-0.1068605	-0.1153936	0.1518776	-0.0758162	0.1539927	-0.0346634	0.1455353	0.0044967	0.1288347	0.0401403	0.1053295	0.0732678	0.0774067	0.106174	0.0487428	0.1373582	0.0179529	0.1656092	-0.0151466	0.1882045	-0.049291	-0.0578507	-0.1267591	-0.0308081	-0.1269885	-0.0044554	-0.1238815	0.0214006	-0.1197477	0.0470664	-0.1153898	0.0727047	-0.1107766	0.0984743	-0.1070284	0.1243197	-0.1041872	0.1500125	-0.1020176	0.175971	-0.0981905
700	PB13-0813	M	Morpho	polyphemus	16.52216	under	3	-0.1556365	0.1439591	-0.1693926	0.1270321	-0.1627336	0.0948988	-0.1379938	0.061891	-0.1221648	0.0179483	-0.114899	-0.0318579	-0.106736	-0.0832779	-0.0725438	-0.1254148	-0.0734668	0.1410306	0.0402219	0.0804084	0.0362527	0.0804916	0.0135856	0.071931	-0.0094006	0.0536552	0.0361025	0.0033003	0.094699	-0.0376908	0.1938285	-0.0846196	0.2014264	-0.0795612	0.1957259	-0.0931173	-0.1702785	0.1048052	-0.149805	0.0764054	-0.1294567	0.0441077	-0.11382	-0.006204	-0.1100365	-0.0591657	-0.0973479	-0.107899	-0.1146339	0.1557528	-0.0738886	0.1553485	-0.0329523	0.1451065	0.0047073	0.1261337	0.0391615	0.1018747	0.0731023	0.0753088	0.1058365	0.0466935	0.136358	0.0155028	0.16392	-0.0178164	0.1873643	-0.0511349	-0.0579185	-0.1290932	-0.0306935	-0.1279477	-0.0045213	-0.1242981	0.0212369	-0.1201132	0.0468373	-0.1157048	0.0724014	-0.1110807	0.0981192	-0.1076132	0.1239625	-0.1055279	0.1496767	-0.1039806	0.1757937	-0.1004671
701	PB13-0814	M	Morpho	polyphemus	17.02828	under	3	-0.1406933	0.1501148	-0.1650026	0.1307822	-0.1593793	0.0969288	-0.1383107	0.0602745	-0.1282962	0.0126781	-0.1305748	-0.0437527	-0.113723	-0.0963343	-0.0762746	-0.1290193	-0.0657297	0.1410605	0.0478009	0.0759576	0.0434827	0.0737066	0.0170456	0.0623757	-0.0074638	0.0451336	0.0339255	0.0016035	0.0915855	-0.0326005	0.1898216	-0.0749649	0.1993622	-0.070896	0.193569	-0.0852036	-0.1628377	0.1062152	-0.1467333	0.0779254	-0.1304726	0.043261	-0.1228419	-0.006802	-0.1213842	-0.0621416	-0.1019943	-0.1131915	-0.1137842	0.1567478	-0.0726852	0.1564926	-0.0320258	0.145553	0.0060986	0.1277576	0.0427564	0.1060638	0.0761675	0.078294	0.1077046	0.0482851	0.138087	0.0169505	0.1658303	-0.0163259	0.1891432	-0.0500117	-0.0581053	-0.1320802	-0.0305252	-0.1303129	-0.0044061	-0.1256158	0.0211606	-0.1208128	0.0465451	-0.1155958	0.0718353	-0.1100281	0.0973283	-0.1053663	0.1229208	-0.1015563	0.1481625	-0.098282	0.1729108	-0.0932674
702	PB13-0815	F	Morpho	polyphemus	16.85085	under	3	-0.1465907	0.1444227	-0.166157	0.1221775	-0.1636969	0.0899426	-0.1418108	0.0575164	-0.1333731	0.0181246	-0.1282891	-0.0339441	-0.1164135	-0.0832716	-0.0751215	-0.1203651	-0.0673895	0.1371948	0.0471	0.0773649	0.045064	0.0761212	0.0062679	0.0660419	-0.0052069	0.0436636	0.0354713	0.0043662	0.0955602	-0.0325425	0.1947242	-0.0838883	0.2037647	-0.0775285	0.1978699	-0.0904471	-0.167252	0.1061655	-0.1512469	0.0745027	-0.1318495	0.042828	-0.1251078	-0.0075458	-0.1189155	-0.0610565	-0.0955659	-0.1066416	-0.1124837	0.1534495	-0.0721995	0.1533117	-0.0320905	0.1426392	0.0067789	0.1267124	0.0431238	0.1045281	0.0758718	0.0763074	0.1078802	0.0469128	0.1391786	0.0165019	0.1679213	-0.016122	0.1912994	-0.0500561	-0.0573316	-0.1253602	-0.0307854	-0.1237248	-0.0049171	-0.1197322	0.020775	-0.1159097	0.0463931	-0.112318	0.072149	-0.108929	0.0979609	-0.105549	0.1238751	-0.1039056	0.1495229	-0.1026605	0.1752424	-0.0992975
703	PB13-0816	M	Morpho	polyphemus	15.63758	under	3	-0.1579837	0.1414481	-0.1725633	0.1217818	-0.1660512	0.0937503	-0.1394745	0.0627726	-0.1201929	0.0212817	-0.109538	-0.0311515	-0.1045994	-0.0839262	-0.0756664	-0.1198927	-0.0840749	0.1426262	0.0439256	0.0808358	0.0416658	0.0770598	0.0213305	0.0684026	-0.0055906	0.0492954	0.035128	0.003885	0.0963424	-0.0360636	0.194271	-0.0867913	0.2013499	-0.0827722	0.1961418	-0.0950993	-0.1721628	0.104495	-0.1517156	0.0757971	-0.1281717	0.0455694	-0.1110102	-0.0052731	-0.1065541	-0.0592506	-0.0955731	-0.1066577	-0.1166403	0.1574958	-0.0754286	0.1567987	-0.0340586	0.1467132	0.0037007	0.1272081	0.0383269	0.1029052	0.0721168	0.0759485	0.1048886	0.0472281	0.1346981	0.0153312	0.1614638	-0.0184939	0.1839435	-0.0523137	-0.0577365	-0.1254294	-0.0309538	-0.1254949	-0.0048018	-0.1216816	0.0210364	-0.1180128	0.0467745	-0.1145813	0.0726405	-0.1115932	0.0986218	-0.10906	0.1245888	-0.1070114	0.1504257	-0.1054461	0.1771612	-0.1026332
